timestamp,QV2M
2003-01-24,3.811
2003-01-25,3.7440000000000007
2003-01-26,3.6400000000000006
2003-01-27,3.647
2003-01-28,3.8629999999999995
2003-01-29,4.374
2003-01-30,4.3340000000000005
2003-01-31,3.925
2003-02-01,3.88
2003-02-02,4.387
2003-02-03,5.117
2003-02-04,5.358
2003-02-05,5.386
2003-02-06,5.69
2003-02-07,5.672
2003-02-08,5.151000000000001
2003-02-09,5.01
2003-02-10,5.043
2003-02-11,4.946000000000001
2003-02-12,4.790000000000001
2003-02-13,4.321
2003-02-14,4.627
2003-02-15,5.436
2003-02-16,5.802
2003-02-17,5.7909999999999995
2003-02-18,5.899
2003-02-19,6.045999999999999
2003-02-20,6.284
2003-02-21,6.801
2003-02-22,7.276999999999999
2003-02-23,7.335000000000001
2003-02-24,7.212999999999999
2003-02-25,6.604000000000001
2003-02-26,6.377
2003-02-27,6.784000000000001
2003-02-28,7.074
2003-03-01,7.261
2003-03-02,7.136
2003-03-03,6.7
2003-03-04,6.4799999999999995
2003-03-05,7.091999999999999
2003-03-06,7.4030000000000005
2003-03-07,7.608999999999999
2003-03-08,7.822999999999999
2003-03-09,7.943
2003-03-10,7.811
2003-03-11,7.688
2003-03-12,7.962999999999999
2003-03-13,8.683
2003-03-14,9.062999999999999
2003-03-15,8.928
2003-03-16,8.876
2003-03-17,9.181000000000001
2003-03-18,9.316
2003-03-19,9.548
2003-03-20,9.998000000000001
2003-03-21,10.165000000000001
2003-03-22,10.01
2003-03-23,9.531
2003-03-24,9.122
2003-03-25,9.071
2003-03-26,9.217000000000002
2003-03-27,9.203
2003-03-28,9.331
2003-03-29,8.916
2003-03-30,8.327
2003-03-31,7.919999999999999
2003-04-01,7.8469999999999995
2003-04-02,7.936
2003-04-03,8.194999999999999
2003-04-04,8.53
2003-04-05,8.663
2003-04-06,8.922
2003-04-07,9.248000000000001
2003-04-08,9.602
2003-04-09,9.809000000000001
2003-04-10,9.943000000000001
2003-04-11,9.962
2003-04-12,9.883
2003-04-13,9.687000000000001
2003-04-14,9.361
2003-04-15,9.282
2003-04-16,9.073
2003-04-17,8.814
2003-04-18,8.809999999999999
2003-04-19,9.456999999999999
2003-04-20,10.286999999999999
2003-04-21,10.787
2003-04-22,10.83
2003-04-23,10.748999999999999
2003-04-24,10.822
2003-04-25,11.004999999999999
2003-04-26,10.865
2003-04-27,10.61
2003-04-28,10.628
2003-04-29,10.506
2003-04-30,10.441
2003-05-01,10.572
2003-05-02,11.284
2003-05-03,12.003
2003-05-04,12.473
2003-05-05,12.800999999999998
2003-05-06,13.581999999999999
2003-05-07,14.336000000000002
2003-05-08,14.933999999999997
2003-05-09,15.436000000000002
2003-05-10,15.809999999999999
2003-05-11,16.023000000000003
2003-05-12,15.459999999999999
2003-05-13,14.984
2003-05-14,14.812000000000001
2003-05-15,14.646
2003-05-16,14.582000000000003
2003-05-17,14.559000000000001
2003-05-18,14.539999999999997
2003-05-19,14.45
2003-05-20,14.233
2003-05-21,14.195000000000002
2003-05-22,14.678
2003-05-23,14.976000000000003
2003-05-24,14.766
2003-05-25,14.643
2003-05-26,14.315999999999999
2003-05-27,13.675999999999998
2003-05-28,13.012
2003-05-29,12.634
2003-05-30,12.333
2003-05-31,12.392
2003-06-01,12.153
2003-06-02,12.347
2003-06-03,12.969999999999999
2003-06-04,12.938999999999998
2003-06-05,12.762
2003-06-06,13.272
2003-06-07,13.967000000000002
2003-06-08,14.324000000000002
2003-06-09,14.622
2003-06-10,14.652000000000001
2003-06-11,15.293000000000001
2003-06-12,15.599
2003-06-13,15.668000000000001
2003-06-14,16.086
2003-06-15,16.575
2003-06-16,16.65
2003-06-17,16.682
2003-06-18,16.886
2003-06-19,17.162
2003-06-20,17.116
2003-06-21,16.483999999999998
2003-06-22,15.881
2003-06-23,15.418000000000001
2003-06-24,15.257
2003-06-25,15.134
2003-06-26,15.019
2003-06-27,14.810000000000002
2003-06-28,14.602
2003-06-29,14.511000000000001
2003-06-30,14.647
2003-07-01,15.146
2003-07-02,15.556000000000001
2003-07-03,15.860999999999999
2003-07-04,16.04
2003-07-05,16.212
2003-07-06,16.369
2003-07-07,16.523
2003-07-08,16.585
2003-07-09,16.631999999999998
2003-07-10,16.808
2003-07-11,16.963
2003-07-12,17.135
2003-07-13,17.338
2003-07-14,17.243000000000002
2003-07-15,17.128999999999998
2003-07-16,17.193
2003-07-17,17.119999999999997
2003-07-18,17.078
2003-07-19,17.098000000000003
2003-07-20,16.855
2003-07-21,16.854000000000003
2003-07-22,17.057
2003-07-23,16.826999999999998
2003-07-24,16.433
2003-07-25,16.258000000000003
2003-07-26,16.236
2003-07-27,16.276000000000003
2003-07-28,16.396
2003-07-29,16.425
2003-07-30,16.588
2003-07-31,16.592
2003-08-01,16.309
2003-08-02,16.31
2003-08-03,16.770000000000003
2003-08-04,17.163
2003-08-05,17.326
2003-08-06,17.511
2003-08-07,17.532
2003-08-08,17.354
2003-08-09,17.136000000000003
2003-08-10,16.863
2003-08-11,16.741999999999997
2003-08-12,16.816000000000003
2003-08-13,16.884
2003-08-14,16.831
2003-08-15,16.726
2003-08-16,16.688
2003-08-17,16.665
2003-08-18,16.812
2003-08-19,16.997999999999998
2003-08-20,17.304000000000002
2003-08-21,17.565
2003-08-22,17.624
2003-08-23,17.553
2003-08-24,17.479
2003-08-25,17.437
2003-08-26,17.424
2003-08-27,17.594
2003-08-28,17.673
2003-08-29,17.694
2003-08-30,17.607
2003-08-31,17.636000000000003
2003-09-01,17.631999999999998
2003-09-02,17.595999999999997
2003-09-03,17.647
2003-09-04,17.601999999999997
2003-09-05,17.297
2003-09-06,16.990000000000002
2003-09-07,16.487000000000002
2003-09-08,16.025
2003-09-09,15.562999999999999
2003-09-10,15.166000000000002
2003-09-11,14.752
2003-09-12,14.189000000000002
2003-09-13,13.815999999999999
2003-09-14,13.65
2003-09-15,13.309000000000001
2003-09-16,12.830000000000002
2003-09-17,12.916999999999998
2003-09-18,12.731
2003-09-19,12.661999999999999
2003-09-20,12.631
2003-09-21,13.012
2003-09-22,13.547
2003-09-23,13.398999999999997
2003-09-24,13.062999999999999
2003-09-25,13.37
2003-09-26,13.812000000000001
2003-09-27,13.979999999999999
2003-09-28,13.725999999999999
2003-09-29,13.122
2003-09-30,12.415
2003-10-01,11.513
2003-10-02,10.428999999999998
2003-10-03,9.942
2003-10-04,9.683
2003-10-05,9.267999999999999
2003-10-06,8.998000000000001
2003-10-07,8.72
2003-10-08,9.097999999999999
2003-10-09,9.631
2003-10-10,10.283000000000001
2003-10-11,10.79
2003-10-12,11.370000000000001
2003-10-13,11.806999999999999
2003-10-14,11.961
2003-10-15,11.553
2003-10-16,10.959999999999999
2003-10-17,10.630999999999998
2003-10-18,10.152
2003-10-19,9.706
2003-10-20,9.236
2003-10-21,8.987
2003-10-22,8.715
2003-10-23,8.376999999999999
2003-10-24,8.28
2003-10-25,8.711
2003-10-26,9.342
2003-10-27,9.17
2003-10-28,8.99
2003-10-29,8.969
2003-10-30,8.943000000000001
2003-10-31,8.894
2003-11-01,8.992
2003-11-02,8.956
2003-11-03,8.774000000000001
2003-11-04,9.055
2003-11-05,9.29
2003-11-06,9.956
2003-11-07,10.291
2003-11-08,10.281
2003-11-09,10.178999999999998
2003-11-10,9.849
2003-11-11,9.697
2003-11-12,10.068000000000001
2003-11-13,9.679
2003-11-14,8.642
2003-11-15,7.721000000000001
2003-11-16,7.4
2003-11-17,7.590999999999999
2003-11-18,8.215
2003-11-19,8.213000000000001
2003-11-20,8.187000000000001
2003-11-21,8.034
2003-11-22,7.661000000000001
2003-11-23,8.255
2003-11-24,8.431999999999999
2003-11-25,8.178
2003-11-26,7.573
2003-11-27,7.542
2003-11-28,6.756
2003-11-29,6.318
2003-11-30,6.054
2003-12-01,5.854
2003-12-02,5.458
2003-12-03,4.994
2003-12-04,5.303
2003-12-05,5.426
2003-12-06,5.307
2003-12-07,4.594
2003-12-08,4.527
2003-12-09,4.982000000000001
2003-12-10,5.178
2003-12-11,5.0729999999999995
2003-12-12,5.074
2003-12-13,5.049
2003-12-14,4.721
2003-12-15,4.689
2003-12-16,4.985
2003-12-17,4.932
2003-12-18,4.858
2003-12-19,4.478
2003-12-20,4.208
2003-12-21,4.142
2003-12-22,4.274
2003-12-23,4.559
2003-12-24,4.49
2003-12-25,4.396
2003-12-26,4.056
2003-12-27,4.154
2003-12-28,4.25
2003-12-29,4.676
2003-12-30,4.823
2003-12-31,4.897
2004-01-01,4.913
2004-01-02,5.042999999999999
2004-01-03,5.782
2004-01-04,6.684
2004-01-05,7.215000000000001
2004-01-06,7.0760000000000005
2004-01-07,6.761
2004-01-08,6.286
2004-01-09,6.295
2004-01-10,6.211
2004-01-11,5.941
2004-01-12,5.433000000000001
2004-01-13,4.909
2004-01-14,4.4510000000000005
2004-01-15,4.119
2004-01-16,4.253
2004-01-17,4.7170000000000005
2004-01-18,5.233
2004-01-19,5.054
2004-01-20,5.025
2004-01-21,5.069
2004-01-22,5.021
2004-01-23,4.744
2004-01-24,4.668
2004-01-25,5.1930000000000005
2004-01-26,5.640000000000001
2004-01-27,5.361
2004-01-28,4.75
2004-01-29,4.773
2004-01-30,4.966
2004-01-31,5.006
2004-02-01,5.037999999999999
2004-02-02,5.214
2004-02-03,4.961
2004-02-04,4.287999999999999
2004-02-05,4.328999999999999
2004-02-06,4.759
2004-02-07,4.852
2004-02-08,4.87
2004-02-09,4.836
2004-02-10,5.131
2004-02-11,5.294
2004-02-12,5.345
2004-02-13,5.428
2004-02-14,5.67
2004-02-15,5.273000000000001
2004-02-16,4.925
2004-02-17,5.066999999999999
2004-02-18,5.1659999999999995
2004-02-19,5.2379999999999995
2004-02-20,5.412999999999999
2004-02-21,5.417
2004-02-22,5.331
2004-02-23,5.453
2004-02-24,5.62
2004-02-25,5.7829999999999995
2004-02-26,5.775
2004-02-27,5.765000000000001
2004-02-28,5.851000000000001
2004-02-29,5.989
2004-03-01,6.108
2004-03-02,6.669999999999999
2004-03-03,7.215000000000001
2004-03-04,7.673
2004-03-05,8.24
2004-03-06,8.671
2004-03-07,8.986
2004-03-08,8.994
2004-03-09,9.03
2004-03-10,8.778
2004-03-11,8.36
2004-03-12,7.805
2004-03-13,7.324000000000001
2004-03-14,7.062
2004-03-15,6.7219999999999995
2004-03-16,6.4670000000000005
2004-03-17,6.364
2004-03-18,6.879
2004-03-19,7.4030000000000005
2004-03-20,8.146
2004-03-21,8.24
2004-03-22,8.009
2004-03-23,7.891
2004-03-24,7.708999999999999
2004-03-25,7.525
2004-03-26,7.617999999999999
2004-03-27,7.9719999999999995
2004-03-28,7.995
2004-03-29,8.047
2004-03-30,7.7029999999999985
2004-03-31,7.606
2004-04-01,7.787000000000001
2004-04-02,7.914
2004-04-03,7.845000000000001
2004-04-04,7.523999999999999
2004-04-05,7.1190000000000015
2004-04-06,6.773000000000001
2004-04-07,6.751
2004-04-08,6.776000000000001
2004-04-09,6.806
2004-04-10,7.235000000000001
2004-04-11,7.75
2004-04-12,8.29
2004-04-13,8.251
2004-04-14,8.205
2004-04-15,8.246
2004-04-16,8.351
2004-04-17,8.237
2004-04-18,7.973000000000001
2004-04-19,8.055
2004-04-20,8.020999999999999
2004-04-21,8.036
2004-04-22,8.088
2004-04-23,8.718
2004-04-24,9.373999999999999
2004-04-25,9.981
2004-04-26,10.300999999999998
2004-04-27,10.163
2004-04-28,9.925
2004-04-29,10.095
2004-04-30,10.55
2004-05-01,10.899
2004-05-02,10.821
2004-05-03,10.290000000000001
2004-05-04,9.847
2004-05-05,9.668
2004-05-06,9.645999999999999
2004-05-07,10.014999999999999
2004-05-08,10.434999999999999
2004-05-09,10.491
2004-05-10,10.353
2004-05-11,10.148
2004-05-12,10.491
2004-05-13,11.286
2004-05-14,11.917
2004-05-15,12.197
2004-05-16,12.469
2004-05-17,12.785
2004-05-18,13.157
2004-05-19,13.402000000000001
2004-05-20,13.497
2004-05-21,13.706999999999999
2004-05-22,13.799000000000001
2004-05-23,13.684999999999999
2004-05-24,13.822
2004-05-25,13.968
2004-05-26,14.009
2004-05-27,13.954999999999998
2004-05-28,14.026
2004-05-29,14.113
2004-05-30,14.413999999999998
2004-05-31,14.517000000000001
2004-06-01,14.129999999999999
2004-06-02,14.225
2004-06-03,14.330000000000002
2004-06-04,14.235
2004-06-05,13.995000000000001
2004-06-06,13.960999999999999
2004-06-07,13.933000000000002
2004-06-08,13.937000000000001
2004-06-09,13.803
2004-06-10,13.800999999999998
2004-06-11,14.300999999999998
2004-06-12,14.532999999999998
2004-06-13,14.764000000000001
2004-06-14,15.120000000000001
2004-06-15,15.803
2004-06-16,16.281
2004-06-17,16.544999999999998
2004-06-18,16.832
2004-06-19,16.985999999999997
2004-06-20,16.974
2004-06-21,16.921
2004-06-22,16.992
2004-06-23,16.907999999999998
2004-06-24,16.889
2004-06-25,16.744999999999997
2004-06-26,16.466
2004-06-27,16.369000000000003
2004-06-28,16.215
2004-06-29,16.168
2004-06-30,16.287
2004-07-01,16.362000000000002
2004-07-02,16.319
2004-07-03,16.244999999999997
2004-07-04,16.274
2004-07-05,16.330999999999996
2004-07-06,16.569
2004-07-07,16.675
2004-07-08,16.77
2004-07-09,16.750999999999998
2004-07-10,16.671
2004-07-11,16.586999999999996
2004-07-12,16.607
2004-07-13,16.78
2004-07-14,16.835
2004-07-15,16.746000000000002
2004-07-16,16.395000000000003
2004-07-17,16.467999999999996
2004-07-18,16.32
2004-07-19,15.987
2004-07-20,15.674000000000001
2004-07-21,15.356
2004-07-22,15.036000000000001
2004-07-23,14.808000000000002
2004-07-24,14.612
2004-07-25,14.692000000000002
2004-07-26,15.094
2004-07-27,14.909
2004-07-28,14.660999999999998
2004-07-29,14.806000000000001
2004-07-30,15.303
2004-07-31,15.780000000000001
2004-08-01,16.06
2004-08-02,15.864999999999998
2004-08-03,15.772
2004-08-04,15.457999999999998
2004-08-05,15.188999999999998
2004-08-06,14.671000000000001
2004-08-07,14.402000000000001
2004-08-08,13.902000000000001
2004-08-09,13.475999999999999
2004-08-10,13.234
2004-08-11,13.094999999999999
2004-08-12,13.143
2004-08-13,12.532
2004-08-14,12.001000000000001
2004-08-15,11.411999999999999
2004-08-16,11.405
2004-08-17,11.469
2004-08-18,11.642
2004-08-19,11.53
2004-08-20,11.785999999999998
2004-08-21,12.022
2004-08-22,12.28
2004-08-23,13.028
2004-08-24,13.725999999999999
2004-08-25,14.498
2004-08-26,15.059000000000001
2004-08-27,15.565000000000001
2004-08-28,16.11
2004-08-29,16.522
2004-08-30,16.32
2004-08-31,15.952000000000002
2004-09-01,15.782999999999998
2004-09-02,15.786000000000001
2004-09-03,15.856
2004-09-04,15.473000000000003
2004-09-05,15.214000000000002
2004-09-06,15.094
2004-09-07,15.068000000000001
2004-09-08,14.893
2004-09-09,14.657999999999998
2004-09-10,14.626
2004-09-11,14.652000000000001
2004-09-12,14.487
2004-09-13,14.252
2004-09-14,14.306000000000001
2004-09-15,14.451999999999998
2004-09-16,14.731
2004-09-17,14.587
2004-09-18,14.238999999999999
2004-09-19,13.983
2004-09-20,13.526
2004-09-21,13.049000000000001
2004-09-22,12.761
2004-09-23,12.483
2004-09-24,12.298
2004-09-25,12.047999999999998
2004-09-26,11.521
2004-09-27,11.428
2004-09-28,11.557
2004-09-29,11.588000000000001
2004-09-30,11.561
2004-10-01,11.547
2004-10-02,11.72
2004-10-03,11.681000000000001
2004-10-04,11.318000000000001
2004-10-05,10.895
2004-10-06,10.726
2004-10-07,10.568999999999999
2004-10-08,10.405
2004-10-09,10.651
2004-10-10,11.148
2004-10-11,11.533
2004-10-12,11.563999999999998
2004-10-13,11.385000000000002
2004-10-14,11.373
2004-10-15,11.061
2004-10-16,10.782
2004-10-17,10.587
2004-10-18,10.788
2004-10-19,11.09
2004-10-20,11.156
2004-10-21,11.033
2004-10-22,10.917
2004-10-23,11.193999999999999
2004-10-24,11.539
2004-10-25,12.148
2004-10-26,12.556999999999999
2004-10-27,12.937000000000001
2004-10-28,13.081
2004-10-29,12.841999999999999
2004-10-30,12.754000000000001
2004-10-31,12.790000000000001
2004-11-01,12.920000000000002
2004-11-02,13.285999999999998
2004-11-03,13.744
2004-11-04,13.548000000000002
2004-11-05,12.932000000000002
2004-11-06,12.09
2004-11-07,11.510000000000002
2004-11-08,10.8
2004-11-09,10.043000000000001
2004-11-10,9.302000000000001
2004-11-11,9.005
2004-11-12,8.423
2004-11-13,7.6
2004-11-14,7.144
2004-11-15,7.082000000000001
2004-11-16,7.073
2004-11-17,6.8759999999999994
2004-11-18,6.909999999999999
2004-11-19,7.2620000000000005
2004-11-20,7.688
2004-11-21,7.804
2004-11-22,8.049000000000001
2004-11-23,8.579
2004-11-24,9.367999999999999
2004-11-25,9.305
2004-11-26,9.202000000000002
2004-11-27,9.27
2004-11-28,9.122
2004-11-29,8.795
2004-11-30,8.71
2004-12-01,7.992999999999999
2004-12-02,7.214999999999999
2004-12-03,6.329
2004-12-04,5.582
2004-12-05,5.829
2004-12-06,6.529999999999999
2004-12-07,7.032000000000001
2004-12-08,7.266
2004-12-09,7.965000000000001
2004-12-10,7.803
2004-12-11,7.803
2004-12-12,7.8759999999999994
2004-12-13,7.9079999999999995
2004-12-14,7.612
2004-12-15,7.177000000000001
2004-12-16,6.321
2004-12-17,5.496
2004-12-18,5.17
2004-12-19,4.2299999999999995
2004-12-20,3.6370000000000005
2004-12-21,3.661
2004-12-22,3.97
2004-12-23,3.815
2004-12-24,3.782
2004-12-25,3.8229999999999995
2004-12-26,3.8630000000000004
2004-12-27,3.857
2004-12-28,3.7800000000000002
2004-12-29,3.996
2004-12-30,4.496
2004-12-31,4.782
2005-01-01,4.865
2005-01-02,5.461
2005-01-03,6.1899999999999995
2005-01-04,6.882
2005-01-05,7.589
2005-01-06,8.208
2005-01-07,8.77
2005-01-08,9.022
2005-01-09,8.98
2005-01-10,9.078999999999999
2005-01-11,9.189
2005-01-12,9.318999999999999
2005-01-13,9.434000000000001
2005-01-14,8.897000000000002
2005-01-15,8.311000000000002
2005-01-16,7.702000000000001
2005-01-17,6.962999999999999
2005-01-18,6.318
2005-01-19,5.983
2005-01-20,5.590000000000001
2005-01-21,5.323
2005-01-22,4.928
2005-01-23,4.034000000000001
2005-01-24,3.838
2005-01-25,3.9
2005-01-26,4.382
2005-01-27,4.644
2005-01-28,4.839
2005-01-29,4.941000000000001
2005-01-30,4.92
2005-01-31,4.6530000000000005
2005-02-01,4.55
2005-02-02,4.917
2005-02-03,5.203
2005-02-04,5.17
2005-02-05,4.824
2005-02-06,4.914
2005-02-07,5.276
2005-02-08,5.872
2005-02-09,6.362
2005-02-10,6.229
2005-02-11,6.067
2005-02-12,6.098
2005-02-13,6.358
2005-02-14,6.842999999999999
2005-02-15,7.264
2005-02-16,7.671000000000001
2005-02-17,7.331999999999999
2005-02-18,6.669
2005-02-19,6.1659999999999995
2005-02-20,6.572
2005-02-21,7.351999999999999
2005-02-22,7.888
2005-02-23,8.039
2005-02-24,7.943
2005-02-25,7.525
2005-02-26,7.118
2005-02-27,7.353999999999999
2005-02-28,7.614999999999999
2005-03-01,7.511
2005-03-02,7.08
2005-03-03,6.336
2005-03-04,5.757
2005-03-05,5.5009999999999994
2005-03-06,5.193
2005-03-07,5.548
2005-03-08,5.458
2005-03-09,5.237
2005-03-10,5.102
2005-03-11,5.231
2005-03-12,5.555
2005-03-13,6.104000000000001
2005-03-14,6.254
2005-03-15,6.226
2005-03-16,6.433
2005-03-17,6.136
2005-03-18,6.1499999999999995
2005-03-19,6.411
2005-03-20,6.7490000000000006
2005-03-21,7.118
2005-03-22,7.566999999999998
2005-03-23,7.432
2005-03-24,7.4670000000000005
2005-03-25,7.703
2005-03-26,8.064000000000002
2005-03-27,8.806999999999999
2005-03-28,8.948
2005-03-29,8.993
2005-03-30,9.251
2005-03-31,9.736
2005-04-01,9.896
2005-04-02,9.575
2005-04-03,9.468
2005-04-04,9.368
2005-04-05,9.15
2005-04-06,8.934000000000001
2005-04-07,9.430000000000001
2005-04-08,9.683000000000002
2005-04-09,9.695
2005-04-10,9.5
2005-04-11,9.279
2005-04-12,9.782
2005-04-13,10.010000000000002
2005-04-14,9.972000000000001
2005-04-15,9.833
2005-04-16,9.467
2005-04-17,9.047999999999998
2005-04-18,8.841000000000001
2005-04-19,8.641
2005-04-20,8.536
2005-04-21,8.815000000000001
2005-04-22,9.165
2005-04-23,9.026
2005-04-24,8.718
2005-04-25,8.541
2005-04-26,8.803
2005-04-27,8.790000000000001
2005-04-28,8.827
2005-04-29,9.103
2005-04-30,9.278
2005-05-01,8.613999999999999
2005-05-02,7.946000000000001
2005-05-03,7.939
2005-05-04,8.196000000000002
2005-05-05,8.588000000000001
2005-05-06,8.521
2005-05-07,8.738
2005-05-08,8.994
2005-05-09,8.945
2005-05-10,8.972
2005-05-11,9.612
2005-05-12,10.190999999999999
2005-05-13,10.829
2005-05-14,11.464
2005-05-15,11.757
2005-05-16,11.754
2005-05-17,11.834
2005-05-18,11.949000000000002
2005-05-19,12.24
2005-05-20,12.553
2005-05-21,12.565000000000001
2005-05-22,12.587
2005-05-23,12.777
2005-05-24,12.781
2005-05-25,12.461
2005-05-26,12.514
2005-05-27,12.578
2005-05-28,12.66
2005-05-29,12.692
2005-05-30,12.602
2005-05-31,12.731
2005-06-01,12.950999999999999
2005-06-02,12.915000000000001
2005-06-03,13.112
2005-06-04,13.817000000000002
2005-06-05,14.507
2005-06-06,15.174000000000001
2005-06-07,15.501000000000001
2005-06-08,15.725
2005-06-09,15.928
2005-06-10,16.188000000000002
2005-06-11,16.385
2005-06-12,16.577999999999996
2005-06-13,16.658
2005-06-14,16.779
2005-06-15,16.853
2005-06-16,16.544
2005-06-17,16.323
2005-06-18,15.888
2005-06-19,15.526000000000002
2005-06-20,15.172999999999998
2005-06-21,14.791000000000002
2005-06-22,14.505999999999997
2005-06-23,14.221
2005-06-24,13.850999999999999
2005-06-25,13.535
2005-06-26,13.543000000000001
2005-06-27,13.790000000000001
2005-06-28,14.257
2005-06-29,14.589999999999998
2005-06-30,14.957999999999998
2005-07-01,15.328999999999999
2005-07-02,15.679000000000002
2005-07-03,16.048
2005-07-04,16.463
2005-07-05,16.761000000000003
2005-07-06,16.980999999999998
2005-07-07,16.884999999999998
2005-07-08,16.774
2005-07-09,16.875
2005-07-10,16.854000000000003
2005-07-11,16.866999999999997
2005-07-12,16.933
2005-07-13,17.107999999999997
2005-07-14,17.160000000000004
2005-07-15,17.264999999999997
2005-07-16,17.432000000000002
2005-07-17,17.648
2005-07-18,17.863999999999997
2005-07-19,17.943
2005-07-20,18.006999999999998
2005-07-21,18.125
2005-07-22,18.115000000000002
2005-07-23,18.074
2005-07-24,17.904
2005-07-25,17.853
2005-07-26,17.948999999999998
2005-07-27,18.043
2005-07-28,18.031
2005-07-29,17.982
2005-07-30,17.968
2005-07-31,17.82
2005-08-01,17.735999999999997
2005-08-02,17.585
2005-08-03,17.568
2005-08-04,17.426
2005-08-05,17.165
2005-08-06,16.91
2005-08-07,16.78
2005-08-08,16.747
2005-08-09,16.798
2005-08-10,16.889
2005-08-11,16.89
2005-08-12,16.98
2005-08-13,17.012999999999998
2005-08-14,17.128
2005-08-15,17.23
2005-08-16,17.356
2005-08-17,17.466
2005-08-18,17.598000000000003
2005-08-19,17.756999999999998
2005-08-20,17.856
2005-08-21,18.044999999999998
2005-08-22,18.166
2005-08-23,18.267000000000003
2005-08-24,18.344
2005-08-25,18.467999999999996
2005-08-26,18.296
2005-08-27,18.061
2005-08-28,17.988999999999997
2005-08-29,17.95
2005-08-30,17.818
2005-08-31,17.529
2005-09-01,16.985
2005-09-02,16.604
2005-09-03,16.079
2005-09-04,15.520000000000001
2005-09-05,15.254999999999999
2005-09-06,14.851999999999999
2005-09-07,14.224
2005-09-08,13.572999999999999
2005-09-09,12.992
2005-09-10,12.384
2005-09-11,12.184999999999999
2005-09-12,11.89
2005-09-13,11.863999999999999
2005-09-14,11.897
2005-09-15,12.215
2005-09-16,12.724
2005-09-17,13.209
2005-09-18,13.163
2005-09-19,13.196000000000002
2005-09-20,13.456
2005-09-21,13.689000000000002
2005-09-22,14.125
2005-09-23,14.318999999999999
2005-09-24,14.61
2005-09-25,14.782
2005-09-26,14.925
2005-09-27,14.722000000000003
2005-09-28,15.053
2005-09-29,15.282999999999998
2005-09-30,15.211999999999998
2005-10-01,15.319999999999999
2005-10-02,15.212
2005-10-03,15.039000000000001
2005-10-04,14.706
2005-10-05,14.258000000000001
2005-10-06,13.948999999999998
2005-10-07,13.759
2005-10-08,13.206
2005-10-09,12.708
2005-10-10,12.498999999999999
2005-10-11,12.142
2005-10-12,11.908999999999999
2005-10-13,11.794
2005-10-14,11.522
2005-10-15,11.098
2005-10-16,10.275
2005-10-17,9.623
2005-10-18,9.378
2005-10-19,9.441999999999998
2005-10-20,9.440000000000001
2005-10-21,9.504999999999999
2005-10-22,9.073
2005-10-23,8.508999999999999
2005-10-24,7.925999999999999
2005-10-25,7.486
2005-10-26,7.294
2005-10-27,7.161
2005-10-28,6.861
2005-10-29,6.273
2005-10-30,5.772
2005-10-31,5.1049999999999995
2005-11-01,5.2090000000000005
2005-11-02,5.197
2005-11-03,5.417999999999999
2005-11-04,5.964
2005-11-05,6.659999999999999
2005-11-06,7.43
2005-11-07,8.138000000000002
2005-11-08,8.812999999999999
2005-11-09,9.372
2005-11-10,9.370999999999999
2005-11-11,8.857000000000001
2005-11-12,8.912
2005-11-13,9.275
2005-11-14,9.407
2005-11-15,9.542
2005-11-16,8.828
2005-11-17,7.877999999999998
2005-11-18,7.023999999999999
2005-11-19,6.286
2005-11-20,6.318
2005-11-21,6.562
2005-11-22,6.335
2005-11-23,5.753
2005-11-24,5.237
2005-11-25,4.268
2005-11-26,4.3
2005-11-27,5.118
2005-11-28,6.2219999999999995
2005-11-29,6.413000000000001
2005-11-30,6.186
2005-12-01,5.955
2005-12-02,5.824
2005-12-03,6.098999999999999
2005-12-04,6.688
2005-12-05,6.881
2005-12-06,6.618
2005-12-07,5.963
2005-12-08,5.237
2005-12-09,5.036
2005-12-10,4.994
2005-12-11,4.986
2005-12-12,5.14
2005-12-13,4.831
2005-12-14,4.133
2005-12-15,4.220000000000001
2005-12-16,4.279
2005-12-17,4.326
2005-12-18,4.211
2005-12-19,4.2829999999999995
2005-12-20,4.231
2005-12-21,4.127000000000001
2005-12-22,3.992
2005-12-23,3.974
2005-12-24,4.116
2005-12-25,4.0809999999999995
2005-12-26,4.169
2005-12-27,4.337
2005-12-28,4.683
2005-12-29,4.857
2005-12-30,5.229
2005-12-31,5.609
2006-01-01,6.319999999999999
2006-01-02,7.117
2006-01-03,7.127
2006-01-04,7.311
2006-01-05,7.42
2006-01-06,7.1739999999999995
2006-01-07,6.6450000000000005
2006-01-08,6.753
2006-01-09,7.036
2006-01-10,7.2509999999999994
2006-01-11,6.958
2006-01-12,6.479000000000001
2006-01-13,6.519
2006-01-14,6.081
2006-01-15,5.880000000000001
2006-01-16,6.333
2006-01-17,6.898000000000001
2006-01-18,6.628
2006-01-19,6.204
2006-01-20,6.031
2006-01-21,6.38
2006-01-22,6.8069999999999995
2006-01-23,7.186
2006-01-24,7.4239999999999995
2006-01-25,7.478
2006-01-26,7.061999999999999
2006-01-27,6.6370000000000005
2006-01-28,6.901999999999999
2006-01-29,7.264999999999999
2006-01-30,7.24
2006-01-31,6.5840000000000005
2006-02-01,5.946
2006-02-02,5.702
2006-02-03,6.026999999999999
2006-02-04,6.041
2006-02-05,5.9590000000000005
2006-02-06,6.144
2006-02-07,5.835
2006-02-08,5.353
2006-02-09,5.000000000000001
2006-02-10,5.013
2006-02-11,4.9350000000000005
2006-02-12,4.367
2006-02-13,3.7550000000000003
